0,0,0,1
0,main,0.8104444444444446,0.18955555555555548
0,main,1.0,0.0
0,main,0.8104444444444446,0.18955555555555548
0,main,1.0,0.0
0,main,0.9538095238095237,0.046190476190476185
0,main,0.9538095238095237,0.046190476190476185
0,main,0.8104444444444446,0.18955555555555548
0,main,0.5733333333333334,0.4266666666666667
0,main,0.5733333333333334,0.4266666666666667
0,main,0.9538095238095237,0.046190476190476185
0,main,0.8857016666666666,0.11429833333333335
0,main,0.8857016666666666,0.11429833333333335
0,main,0.8857016666666666,0.11429833333333335
0,main,0.8857016666666666,0.11429833333333335
0,main,0.8857016666666666,0.11429833333333335
0,main,1.0,0.0
0,main,0.8857016666666666,0.11429833333333335
0,main,0.948888888888889,0.051111111111111086
0,main,0.8104444444444446,0.18955555555555548
0,main,0.8104444444444446,0.18955555555555548
0,main,0.9538095238095237,0.046190476190476185
0,main,0.9538095238095237,0.046190476190476185
0,main,0.5733333333333334,0.4266666666666667
0,main,0.5733333333333334,0.4266666666666667
0,main,0.9538095238095237,0.046190476190476185
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,1.0,0.0
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
1,sub,0.1168888888888889,0.883111111111111
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
0,main,0.948888888888889,0.051111111111111086
1,sub,0.1168888888888889,0.883111111111111
0,main,0.8104444444444446,0.18955555555555548
0,main,0.948888888888889,0.051111111111111086
1,sub,0.1168888888888889,0.883111111111111
0,main,0.8104444444444446,0.18955555555555548
0,main,0.8104444444444446,0.18955555555555548
0,main,0.8104444444444446,0.18955555555555548
1,sub,0.1168888888888889,0.883111111111111
0,main,0.8104444444444446,0.18955555555555548
0,main,0.8104444444444446,0.18955555555555548
0,main,0.8104444444444446,0.18955555555555548
1,sub,0.1168888888888889,0.883111111111111
1,sub,0.1168888888888889,0.883111111111111
0,main,0.8104444444444446,0.18955555555555548
1,sub,0.1168888888888889,0.883111111111111
