class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,segment_no
IR,6216f418-0002-b1b1-3136-343536373830,17651125.81,1011199.999,16351.14606,2247.655987,1628960.37,729548.8,1011200,16350.99992,2235.655985,1011200,16322.26668,2235.655985,1.68E-11,-2.54E-10,-1,6549.687836,1011200,16470.00001,2235.655985,1012642,16248.40001,2235.655985,1091.614639,1617648.306,1611.651422,1012744.664,16403.33334,2236.989319,1012745.837,16373.86706,2237.135872,0.124096313,5.00E-06,-0.992270177,416.7654613,1012741.996,16470.00001,2236.655985,1012741.996,16470.00001,2236.655985,138.9218204,7540.641856,116354.3122,63198534006,32,14559.26811,lm-61
RF,6216f418-0002-b1cc-3136-343536373830,4853894.588,1016000,16295.09048,2275.625009,851383.1739,404491.2166,1016006,16295.09048,2275.625009,1016006,16309.61849,2238.539226,1,1.07E-20,5.36E-19,3533.39522,1016006,16129.81584,2210.99426,1016006,16467.2624,2200.871438,41.08599093,18687.22376,65.90556903,1016000,16467.2624,2200.871438,1016000,16467.2624,2200.871438,0,0.078459157,0.996917329,34.98426151,1016006,16467.2624,2200.871438,1016006,16467.2624,2200.871438,8.746065376,10.58809054,9674.808794,3627745967,258,8098.790432,lm-61
IR,6216f418-0002-b1d3-3136-343536373830,1888836.778,1016800,18499.29506,2292.10098,411665.783,188883.6778,1016800,18504.29481,2292.050983,1016800,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1016800,18503.69942,2232.512294,1017581.647,18504.57701,2320.271804,141.2434472,182281.6749,54.92136063,1016018.353,18499.57726,2320.321801,1016018.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1016018.353,18504.57701,2320.271803,1016018.353,18504.57701,2320.271803,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1d6-3136-343536373830,1888836.778,1016800,17999.32005,2297.100742,411665.7829,188883.6778,1016800,18004.3198,2297.050744,1016800,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1016800,18003.72442,2237.512056,1017581.647,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1016018.353,17999.60226,2325.321562,1016018.353,17999.60226,2325.321562,-0.382683432,0.009238355,0.923833342,30.98427213,1016018.353,18004.60201,2325.271565,1016018.353,18004.60201,2325.271565,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1d9-3136-343536373830,1888836.779,1016800,17499.34505,2302.100503,411665.7829,188883.6778,1016800,17504.3448,2302.050506,1016800,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1016800,17503.74941,2242.511817,1017581.647,17504.62701,2330.271326,141.2434472,182281.6749,54.92136063,1017581.647,17499.62726,2330.321324,1017581.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1017581.647,17494.62751,2330.371322,1017581.647,17494.62751,2330.371322,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1dc-3136-343536373830,1888836.779,1016800,16999.37005,2307.100265,411665.7829,188883.6778,1016800,17004.3698,2307.050267,1016800,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1016800,17003.77441,2247.511579,1016018.353,17004.65201,2335.271088,141.2434472,182281.6749,54.92136062,1017581.647,16999.65226,2335.321085,1017581.647,16999.65226,2335.321085,0.382683432,0.009238355,0.923833342,30.98427213,1017581.647,16994.65251,2335.371083,1017581.647,16994.65251,2335.371083,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1df-3136-343536373830,1888836.777,1015200,18499.29506,2292.100981,411665.7829,188883.6778,1015200,18504.29481,2292.050983,1015200,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1015200,18503.69942,2232.512295,1014418.353,18504.57701,2320.271803,141.2434472,182281.6749,54.92136062,1014418.353,18499.57726,2320.321801,1014418.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1014418.353,18504.57701,2320.271803,1014418.353,18504.57701,2320.271803,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1e2-3136-343536373830,1888836.778,1015200,17999.32005,2297.100742,411665.7829,188883.6778,1015200,18004.3198,2297.050744,1015200,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1015200,18003.72442,2237.512056,1014418.353,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1015981.647,17999.60226,2325.321563,1015981.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1015981.647,17994.60251,2325.37156,1015981.647,17994.60251,2325.37156,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1e5-3136-343536373830,1888836.779,1015200,17499.34505,2302.100503,411665.7829,188883.6778,1015200,17504.3448,2302.050506,1015200,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1015200,17503.74941,2242.511817,1014418.353,17504.62701,2330.271326,141.2434472,182281.6749,54.92136062,1015981.647,17499.62726,2330.321324,1015981.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1015981.647,17494.62751,2330.371322,1015981.647,17494.62751,2330.371322,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1e8-3136-343536373830,1888836.778,1015200,16999.37005,2307.100265,411665.783,188883.6778,1015200,17004.3698,2307.050267,1015200,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1015200,17003.77441,2247.511579,1015981.647,17004.65201,2335.271088,141.2434472,182281.6749,54.92136063,1014418.353,16999.65226,2335.321086,1014418.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1014418.353,17004.65201,2335.271088,1014418.353,17004.65201,2335.271088,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1eb-3136-343536373830,1888836.777,1013600,18499.29506,2292.100981,411665.7829,188883.6778,1013600,18504.29481,2292.050983,1013600,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1013600,18503.69942,2232.512295,1012818.353,18504.57701,2320.271803,141.2434472,182281.6749,54.92136062,1012818.353,18499.57726,2320.321801,1012818.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1012818.353,18504.57701,2320.271803,1012818.353,18504.57701,2320.271803,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1ee-3136-343536373830,1888836.778,1013600,17999.32005,2297.100742,411665.7829,188883.6778,1013600,18004.3198,2297.050744,1013600,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1013600,18003.72442,2237.512056,1012818.353,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1014381.647,17999.60226,2325.321563,1014381.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1014381.647,17994.60251,2325.37156,1014381.647,17994.60251,2325.37156,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1f1-3136-343536373830,1888836.779,1013600,17499.34505,2302.100503,411665.7829,188883.6778,1013600,17504.3448,2302.050506,1013600,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1013600,17503.74941,2242.511817,1012818.353,17504.62701,2330.271326,141.2434472,182281.6749,54.92136062,1014381.647,17499.62726,2330.321324,1014381.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1014381.647,17494.62751,2330.371322,1014381.647,17494.62751,2330.371322,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1f4-3136-343536373830,1888836.778,1013600,16999.37005,2307.100265,411665.783,188883.6778,1013600,17004.3698,2307.050267,1013600,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1013600,17003.77441,2247.511579,1014381.647,17004.65201,2335.271088,141.2434472,182281.6749,54.92136063,1012818.353,16999.65226,2335.321086,1012818.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1012818.353,17004.65201,2335.271088,1012818.353,17004.65201,2335.271088,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1f7-3136-343536373830,1888836.777,1012000,18499.29506,2292.100981,411665.7829,188883.6778,1012000,18504.29481,2292.050983,1012000,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1012000,18503.69942,2232.512295,1011218.353,18504.57701,2320.271803,141.2434472,182281.6749,54.92136062,1011218.353,18499.57726,2320.321801,1011218.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1011218.353,18504.57701,2320.271803,1011218.353,18504.57701,2320.271803,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1fa-3136-343536373830,1888836.778,1012000,17999.32005,2297.100742,411665.7829,188883.6778,1012000,18004.3198,2297.050744,1012000,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1012000,18003.72442,2237.512056,1011218.353,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1012781.647,17999.60226,2325.321563,1012781.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1012781.647,17994.60251,2325.37156,1012781.647,17994.60251,2325.37156,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b1fd-3136-343536373830,1888836.779,1012000,17499.34505,2302.100503,411665.7829,188883.6778,1012000,17504.3448,2302.050506,1012000,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1012000,17503.74941,2242.511817,1011218.353,17504.62701,2330.271326,141.2434472,182281.6749,54.92136062,1012781.647,17499.62726,2330.321324,1012781.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1012781.647,17494.62751,2330.371322,1012781.647,17494.62751,2330.371322,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b200-3136-343536373830,1888836.778,1012000,16999.37005,2307.100265,411665.783,188883.6778,1012000,17004.3698,2307.050267,1012000,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1012000,17003.77441,2247.511579,1012781.647,17004.65201,2335.271088,141.2434472,182281.6749,54.92136063,1011218.353,16999.65226,2335.321086,1011218.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1011218.353,17004.65201,2335.271088,1011218.353,17004.65201,2335.271088,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b203-3136-343536373830,1888836.777,1010400,18499.29506,2292.100981,411665.7829,188883.6778,1010400,18504.29481,2292.050983,1010400,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1010400,18503.69942,2232.512295,1009618.353,18504.57701,2320.271803,141.2434472,182281.6749,54.92136062,1009618.353,18499.57726,2320.321801,1009618.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1009618.353,18504.57701,2320.271803,1009618.353,18504.57701,2320.271803,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b206-3136-343536373830,1888836.778,1010400,17999.32005,2297.100742,411665.7829,188883.6778,1010400,18004.3198,2297.050744,1010400,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1010400,18003.72442,2237.512056,1009618.353,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1011181.647,17999.60226,2325.321563,1011181.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1011181.647,17994.60251,2325.37156,1011181.647,17994.60251,2325.37156,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b209-3136-343536373830,1888836.779,1010400,17499.34505,2302.100503,411665.7829,188883.6778,1010400,17504.3448,2302.050506,1010400,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1010400,17503.74941,2242.511817,1009618.353,17504.62701,2330.271326,141.2434472,182281.6749,54.92136062,1011181.647,17499.62726,2330.321324,1011181.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1011181.647,17494.62751,2330.371322,1011181.647,17494.62751,2330.371322,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b20c-3136-343536373830,1888836.778,1010400,16999.37005,2307.100265,411665.783,188883.6778,1010400,17004.3698,2307.050267,1010400,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1010400,17003.77441,2247.511579,1011181.647,17004.65201,2335.271088,141.2434472,182281.6749,54.92136063,1009618.353,16999.65226,2335.321086,1009618.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1009618.353,17004.65201,2335.271088,1009618.353,17004.65201,2335.271088,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b20f-3136-343536373830,1888836.777,1008800,18499.29506,2292.100981,411665.7829,188883.6778,1008800,18504.29481,2292.050983,1008800,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1008800,18503.69942,2232.512295,1008018.353,18504.57701,2320.271803,141.2434472,182281.6749,54.92136062,1008018.353,18499.57726,2320.321801,1008018.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1008018.353,18504.57701,2320.271803,1008018.353,18504.57701,2320.271803,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b212-3136-343536373830,1888836.778,1008800,17999.32005,2297.100742,411665.7829,188883.6778,1008800,18004.3198,2297.050744,1008800,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1008800,18003.72442,2237.512056,1008018.353,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1009581.647,17999.60226,2325.321563,1009581.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1009581.647,17994.60251,2325.37156,1009581.647,17994.60251,2325.37156,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b215-3136-343536373830,1888836.779,1008800,17499.34505,2302.100503,411665.7829,188883.6778,1008800,17504.3448,2302.050506,1008800,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1008800,17503.74941,2242.511817,1008018.353,17504.62701,2330.271326,141.2434472,182281.6749,54.92136062,1009581.647,17499.62726,2330.321324,1009581.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1009581.647,17494.62751,2330.371322,1009581.647,17494.62751,2330.371322,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b218-3136-343536373830,1888836.778,1008800,16999.37005,2307.100265,411665.783,188883.6778,1008800,17004.3698,2307.050267,1008800,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1008800,17003.77441,2247.511579,1009581.647,17004.65201,2335.271088,141.2434472,182281.6749,54.92136063,1008018.353,16999.65226,2335.321086,1008018.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1008018.353,17004.65201,2335.271088,1008018.353,17004.65201,2335.271088,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b21b-3136-343536373830,1888836.777,1007200,18499.29506,2292.100981,411665.7829,188883.6778,1007200,18504.29481,2292.050983,1007200,18504.59949,2322.519579,5.76E-16,0.999950004,-0.009999523,3389.842734,1007200,18503.69942,2232.512295,1006418.353,18504.57701,2320.271803,141.2434472,182281.6749,54.92136062,1006418.353,18499.57726,2320.321801,1006418.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1006418.353,18504.57701,2320.271803,1006418.353,18504.57701,2320.271803,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b21e-3136-343536373830,1888836.778,1007200,17999.32005,2297.100742,411665.7829,188883.6778,1007200,18004.3198,2297.050744,1007200,18004.62449,2327.51934,5.76E-16,0.999950004,-0.009999523,3389.842734,1007200,18003.72442,2237.512056,1006418.353,18004.60201,2325.271565,141.2434472,182281.6749,54.92136063,1007981.647,17999.60226,2325.321563,1007981.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1007981.647,17994.60251,2325.37156,1007981.647,17994.60251,2325.37156,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b221-3136-343536373830,1888836.779,1007200,17499.34505,2302.100503,411665.7829,188883.6778,1007200,17504.3448,2302.050506,1007200,17504.64949,2332.519102,5.76E-16,0.999950004,-0.009999523,3389.842734,1007200,17503.74941,2242.511817,1006418.353,17504.62701,2330.271326,141.2434472,182281.6749,54.92136062,1007981.647,17499.62726,2330.321324,1007981.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1007981.647,17494.62751,2330.371322,1007981.647,17494.62751,2330.371322,7.746068033,5.080209313,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b224-3136-343536373830,1888836.778,1007200,16999.37005,2307.100265,411665.783,188883.6778,1007200,17004.3698,2307.050267,1007200,17004.67449,2337.518863,5.76E-16,0.999950004,-0.009999523,3389.842734,1007200,17003.77441,2247.511579,1007981.647,17004.65201,2335.271088,141.2434472,182281.6749,54.92136063,1006418.353,16999.65226,2335.321086,1006418.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1006418.353,17004.65201,2335.271088,1006418.353,17004.65201,2335.271088,7.746068033,5.080209312,15833.29934,2512362124,72,7019.685468,lm-61
IR,6216f418-0002-b227-3136-343536373830,644418.3893,1017881.331,18499.29292,2291.88762,142032.8915,64441.83891,1017881.331,18504.29267,2291.837622,1017699.99,18504.55662,2318.232396,0,0.999950004,-0.009999523,1314.921367,1017877.5,18503.69942,2232.512295,1017618.353,18504.57701,2320.271803,93.92295478,32539.30968,54.92136063,1017618.353,18499.57726,2320.321801,1017618.353,18499.57726,2320.321801,-0.382683432,0.009238355,0.923833342,30.98427213,1017618.353,18504.57701,2320.271803,1017618.353,18504.57701,2320.271803,7.746068033,5.080209312,8877.055717,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b22a-3136-343536373830,644418.3889,1017881.331,17999.31792,2296.887381,142032.8915,64441.83891,1017881.331,18004.31767,2296.837384,1017699.99,18004.58162,2323.232157,0,0.999950004,-0.009999523,1314.921367,1017877.5,18003.72442,2237.512056,1017618.353,18004.60201,2325.271565,93.92295478,32539.30968,54.92136063,1017618.353,17999.60226,2325.321563,1017618.353,17999.60226,2325.321563,-0.382683432,0.009238355,0.923833342,30.98427213,1017618.353,18004.60201,2325.271565,1017618.353,18004.60201,2325.271565,7.746068033,5.080209312,8877.055716,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b22d-3136-343536373830,644418.3889,1017881.331,17499.34292,2301.887143,142032.8915,64441.83891,1017881.331,17504.34267,2301.837145,1017699.99,17504.60662,2328.231919,0,0.999950004,-0.009999523,1314.921367,1017877.5,17503.74941,2242.511818,1017618.353,17504.62701,2330.271326,93.92295478,32539.30968,54.92136068,1017618.353,17499.62726,2330.321324,1017618.353,17499.62726,2330.321324,-0.382683432,0.009238355,0.923833342,30.98427213,1017618.353,17494.62751,2330.371322,1017618.353,17494.62751,2330.371322,7.746068033,5.080209312,8877.055717,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b230-3136-343536373830,644418.3893,1017881.331,16999.36792,2306.886904,142032.8915,64441.83891,1017881.331,17004.36767,2306.836907,1017699.99,17004.63161,2333.23168,0,0.999950004,-0.009999523,1314.921367,1017877.5,17003.77441,2247.511579,1017618.353,17004.65201,2335.271088,93.92295478,32539.30968,54.92136068,1017618.353,16999.65226,2335.321086,1017618.353,16999.65226,2335.321086,-0.382683432,0.009238355,0.923833342,30.98427213,1017618.353,17004.65201,2335.271088,1017618.353,17004.65201,2335.271088,7.746068033,5.080209313,8877.055717,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b233-3136-343536373830,644418.3887,1006118.669,18499.29292,2291.88762,142032.8915,64441.83891,1006118.669,18504.29267,2291.837622,1006300.01,18504.55662,2318.232396,3.39E-15,0.999950004,-0.009999523,1314.921367,1006122.5,18503.69942,2232.512295,1006381.647,18504.57701,2320.271804,93.92295478,32539.30968,54.92136063,1006381.647,18499.57726,2320.321801,1006381.647,18499.57726,2320.321801,0.382683432,0.009238355,0.923833342,30.98427213,1006381.647,18494.57751,2320.371799,1006381.647,18494.57751,2320.371799,7.746068033,5.080209312,8877.055716,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b236-3136-343536373830,644418.3891,1006118.669,17999.31792,2296.887381,142032.8915,64441.83891,1006118.669,18004.31767,2296.837384,1006300.01,18004.58162,2323.232157,3.39E-15,0.999950004,-0.009999523,1314.921367,1006122.5,18003.72442,2237.512056,1006381.647,18004.60201,2325.271565,93.92295478,32539.30968,54.92136062,1006381.647,17999.60226,2325.321563,1006381.647,17999.60226,2325.321563,0.382683432,0.009238355,0.923833342,30.98427213,1006381.647,17994.60251,2325.37156,1006381.647,17994.60251,2325.37156,7.746068033,5.080209313,8877.055717,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b239-3136-343536373830,644418.3893,1006118.669,17499.34292,2301.887143,142032.8915,64441.83891,1006118.669,17504.34267,2301.837145,1006300.01,17504.60662,2328.231919,3.39E-15,0.999950004,-0.009999523,1314.921367,1006122.5,17503.74941,2242.511818,1006381.647,17504.62701,2330.271327,93.92295478,32539.30968,54.92136068,1006381.647,17499.62726,2330.321324,1006381.647,17499.62726,2330.321324,0.382683432,0.009238355,0.923833342,30.98427213,1006381.647,17504.62701,2330.271327,1006381.647,17504.62701,2330.271327,7.746068033,5.080209312,8877.055717,443910779.6,42,2769.842734,lm-61
IR,6216f418-0002-b23c-3136-343536373830,644418.3889,1006118.669,16999.36792,2306.886904,142032.8915,64441.83891,1006118.669,17004.36767,2306.836907,1006300.01,17004.63161,2333.23168,3.39E-15,0.999950004,-0.009999523,1314.921367,1006122.5,17003.77441,2247.511579,1006381.647,17004.65201,2335.271088,93.92295478,32539.30968,54.92136068,1006381.647,16999.65226,2335.321086,1006381.647,16999.65226,2335.321086,0.382683432,0.009238355,0.923833342,30.98427213,1006381.647,17004.65201,2335.271088,1006381.647,17004.65201,2335.271088,7.746068033,5.080209312,8877.055716,443910779.6,42,2769.842734,lm-61
AT,6216f418-0002-b23f-3136-343536373830,91500840.8,1012000,-19265,1987.383768,18570167.94,9150084.081,1012000,-19260,1987.383769,1012255.741,-19260,2267.585616,0,1,9.24E-19,26999.97751,1012000,-19260,1629.955521,1018399.868,-19260,2309.965916,1079.9991,11906457.13,2.637219309,1018399.868,-19265,2309.965916,1018399.868,-19265,2309.965916,-0.071339183,0,0.997452115,20.52744386,1018399.868,-19260,2309.965916,1018399.868,-19260,2309.965916,5.131860965,23.69877766,687783.9977,5.73E+12,75,54249.95502,lm-61
RF,6216f418-0002-b246-3136-343536373830,7063146.378,1017600,-17889.28666,2212.319684,1479598.797,706314.6378,1017595,-17889.28666,2212.319684,1017595,-17973.7328,2238.699467,-1,-2.00E-20,2.00E-18,6696.952125,1017595,-17875.00003,2358.805553,1017595,-16498.09489,2338.714038,186.0264479,279041.1798,54.57245177,1017600,-16498.09489,2338.714038,1017600,-16498.09489,2338.714038,0,0.231986547,0.972718994,30.91449035,1017595,-16498.09489,2338.714038,1017595,-16498.09489,2338.714038,7.728622588,5.159155346,38936.81044,24770500172,108,13753.90425,lm-61
RF,6216f418-0002-b249-3136-343536373830,7063146.378,1016000,-17889.28666,2212.319684,1479598.797,706314.6378,1015995,-17889.28666,2212.319684,1015995,-17973.7328,2238.699467,-1,-2.00E-20,2.00E-18,6696.952125,1015995,-17875.00003,2358.805553,1015995,-16498.09489,2338.714038,186.0264479,279041.1798,54.57245177,1016000,-16498.09489,2338.714038,1016000,-16498.09489,2338.714038,0,0.231986547,0.972718994,30.91449035,1015995,-16498.09489,2338.714038,1015995,-16498.09489,2338.714038,7.728622588,5.159155346,38936.81044,24770500172,108,13753.90425,lm-61
RF,6216f418-0002-b24c-3136-343536373830,7063146.378,1014400,-17889.28666,2212.319684,1479598.797,706314.6378,1014395,-17889.28666,2212.319684,1014395,-17973.7328,2238.699467,-1,-2.00E-20,2.00E-18,6696.952125,1014395,-17875.00003,2358.805553,1014395,-16498.09489,2338.714038,186.0264479,279041.1798,54.57245177,1014400,-16498.09489,2338.714038,1014400,-16498.09489,2338.714038,0,0.231986547,0.972718994,30.91449035,1014395,-16498.09489,2338.714038,1014395,-16498.09489,2338.714038,7.728622588,5.159155346,38936.81044,24770500172,108,13753.90425,lm-61
RF,6216f418-0002-b24f-3136-343536373830,7063146.378,1012800,-17889.28666,2212.319684,1479598.797,706314.6378,1012795,-17889.28666,2212.319684,1012795,-17973.7328,2238.699467,-1,-2.00E-20,2.00E-18,6696.952125,1012795,-17875.00003,2358.805553,1012795,-16498.09489,2338.714038,186.0264479,279041.1798,54.57245177,1012800,-16498.09489,2338.714038,1012800,-16498.09489,2338.714038,0,0.231986547,0.972718994,30.91449035,1012795,-16498.09489,2338.714038,1012795,-16498.09489,2338.714038,7.728622588,5.159155346,38936.81044,24770500172,108,13753.90425,lm-61
RF,6216f418-0002-b252-3136-343536373830,5452839.532,1011200,-18240.31596,2220.345935,1145965.71,545283.9532,1011195,-18240.31596,2220.345935,1011195,-18282.63229,2257.19186,-1,-8.95E-20,8.95E-18,5539.780403,1011195,-18090.00003,2356.655548,1011195,-16922.72037,2333.568299,178.7025937,268740.815,54.57245067,1011200,-16922.72037,2333.568299,1011200,-16922.72037,2333.568299,0,0.077960621,0.996956439,30.91449013,1011195,-16922.72037,2333.568299,1011195,-16922.72037,2333.568299,7.728622534,5.159155594,34726.23365,16842612125,93,11389.56081,lm-61
